Sequence_ID,Sim_95,Sim_90,Sim_70,Sim_50,Sim_40,Sim_30
EColi5250_1,C95_EColi5250_1,C90_EColi5250_1,C70_EColi5250_1,C50_EColi5250_1,C40_EColi4500_0,C30_EColi4500_0
EColi5251_1,C95_EColi5251_1,C90_EColi5251_1,C70_EColi5251_1,C50_EColi5251_1,C40_EColi5251_1,C30_EColi5251_1
EColi5252_1,C95_EColi5252_1,C90_EColi5252_1,C70_EColi5252_1,C50_EColi5252_1,C40_EColi5252_1,C30_EColi3004_0
EColi5253_1,C95_EColi5253_1,C90_EColi5253_1,C70_EColi5253_1,C50_EColi5253_1,C40_EColi5253_1,C30_EColi5253_1
EColi5254_1,C95_EColi5254_1,C90_EColi5254_1,C70_EColi5254_1,C50_EColi5254_1,C40_EColi5254_1,C30_EColi5254_1
EColi5255_1,C95_EColi5255_1,C90_EColi5255_1,C70_EColi5255_1,C50_EColi5255_1,C40_EColi5255_1,C30_EColi5255_1
EColi5256_1,C95_EColi5256_1,C90_EColi5256_1,C70_EColi5256_1,C50_EColi5256_1,C40_EColi5256_1,C30_EColi5256_1
EColi5257_1,C95_EColi5257_1,C90_EColi5257_1,C70_EColi5257_1,C50_EColi5257_1,C40_EColi5257_1,C30_EColi5257_1
EColi5258_1,C95_EColi5258_1,C90_EColi5258_1,C70_EColi5258_1,C50_EColi5258_1,C40_EColi5258_1,C30_EColi5258_1
EColi5259_0,C95_EColi5259_0,C90_EColi5259_0,C70_EColi5259_0,C50_EColi5259_0,C40_EColi5259_0,C30_EColi5259_0
EColi5260_1,C95_EColi5260_1,C90_EColi5260_1,C70_EColi5260_1,C50_EColi5260_1,C40_EColi5260_1,C30_EColi2170_2
EColi5261_1,C95_EColi5261_1,C90_EColi5261_1,C70_EColi5261_1,C50_EColi5261_1,C40_EColi5261_1,C30_EColi5261_1
EColi5262_1,C95_EColi5262_1,C90_EColi5262_1,C70_EColi5262_1,C50_EColi444_2,C40_EColi1024_2,C30_EColi1024_2
EColi5263_2,C95_EColi5263_2,C90_EColi5263_2,C70_EColi5263_2,C50_EColi5263_2,C40_EColi258_2,C30_EColi660_0
EColi5264_2,C95_EColi5264_2,C90_EColi5264_2,C70_EColi5264_2,C50_EColi5264_2,C40_EColi5264_2,C30_EColi2549_2
EColi5265_2,C95_EColi5265_2,C90_EColi5265_2,C70_EColi5265_2,C50_EColi5265_2,C40_EColi5265_2,C30_EColi5265_2
EColi5266_2,C95_EColi5266_2,C90_EColi5266_2,C70_EColi5266_2,C50_EColi5266_2,C40_EColi5266_2,C30_EColi5266_2
EColi5267_2,C95_EColi5267_2,C90_EColi5267_2,C70_EColi5267_2,C50_EColi5267_2,C40_EColi5267_2,C30_EColi5267_2
EColi5268_2,C95_EColi5268_2,C90_EColi5268_2,C70_EColi5268_2,C50_EColi5268_2,C40_EColi5268_2,C30_EColi5268_2
EColi5269_1,C95_EColi5269_1,C90_EColi5269_1,C70_EColi5269_1,C50_EColi5269_1,C40_EColi5269_1,C30_EColi5269_1
EColi5270_1,C95_EColi5270_1,C90_EColi5270_1,C70_EColi5270_1,C50_EColi5270_1,C40_EColi4617_0,C30_EColi4617_0
EColi5271_1,C95_EColi5271_1,C90_EColi5271_1,C70_EColi5271_1,C50_EColi5271_1,C40_EColi5271_1,C30_EColi5271_1
EColi5272_2,C95_EColi5272_2,C90_EColi5272_2,C70_EColi5272_2,C50_EColi5272_2,C40_EColi5272_2,C30_EColi5272_2
EColi5273_1,C95_EColi5273_1,C90_EColi5273_1,C70_EColi5273_1,C50_EColi5273_1,C40_EColi3688_2,C30_EColi6166_2
EColi5274_2,C95_EColi5274_2,C90_EColi5274_2,C70_EColi5274_2,C50_EColi5274_2,C40_EColi5274_2,C30_EColi4111_0
EColi5275_1,C95_EColi5275_1,C90_EColi5275_1,C70_EColi5275_1,C50_EColi5275_1,C40_EColi2610_0,C30_EColi1778_2
EColi5276_1,C95_EColi5276_1,C90_EColi5276_1,C70_EColi5276_1,C50_EColi5276_1,C40_EColi5276_1,C30_EColi2412_2
EColi5277_1,C95_EColi5277_1,C90_EColi5277_1,C70_EColi5277_1,C50_EColi5277_1,C40_EColi5277_1,C30_EColi5277_1
EColi5278_1,C95_EColi5278_1,C90_EColi5278_1,C70_EColi5278_1,C50_EColi5278_1,C40_EColi5278_1,C30_EColi5278_1
EColi5279_1,C95_EColi5279_1,C90_EColi5279_1,C70_EColi5279_1,C50_EColi5279_1,C40_EColi5279_1,C30_EColi4413_0
EColi5280_1,C95_EColi5280_1,C90_EColi5280_1,C70_EColi5280_1,C50_EColi5280_1,C40_EColi5280_1,C30_EColi3271_0
EColi5281_1,C95_EColi5281_1,C90_EColi5281_1,C70_EColi5281_1,C50_EColi5281_1,C40_EColi4694_0,C30_EColi4694_0
EColi5282_1,C95_EColi5282_1,C90_EColi5282_1,C70_EColi5282_1,C50_EColi2894_0,C40_EColi2894_0,C30_EColi2894_0
EColi5283_1,C95_EColi5283_1,C90_EColi5283_1,C70_EColi5283_1,C50_EColi5283_1,C40_EColi2823_2,C30_EColi2823_2
EColi5284_1,C95_EColi5284_1,C90_EColi5284_1,C70_EColi5284_1,C50_EColi5284_1,C40_EColi5284_1,C30_EColi5284_1
EColi5285_1,C95_EColi5285_1,C90_EColi5285_1,C70_EColi5285_1,C50_EColi3142_0,C40_EColi3142_0,C30_EColi5908_0
EColi5286_1,C95_EColi5286_1,C90_EColi5286_1,C70_EColi5286_1,C50_EColi5286_1,C40_EColi5286_1,C30_EColi4238_1
EColi5287_1,C95_EColi5287_1,C90_EColi5287_1,C70_EColi5287_1,C50_EColi5287_1,C40_EColi4615_0,C30_EColi863_0
EColi5288_1,C95_EColi5288_1,C90_EColi5288_1,C70_EColi5288_1,C50_EColi5288_1,C40_EColi5288_1,C30_EColi5288_1
EColi5289_1,C95_EColi5289_1,C90_EColi5289_1,C70_EColi5289_1,C50_EColi5289_1,C40_EColi5289_1,C30_EColi5289_1
EColi5290_1,C95_EColi5290_1,C90_EColi5290_1,C70_EColi5290_1,C50_EColi5290_1,C40_EColi5290_1,C30_EColi5290_1
EColi5291_1,C95_EColi5291_1,C90_EColi5291_1,C70_EColi5291_1,C50_EColi5291_1,C40_EColi5291_1,C30_EColi5291_1
EColi5292_1,C95_EColi5292_1,C90_EColi5292_1,C70_EColi5292_1,C50_EColi5292_1,C40_EColi5292_1,C30_EColi5292_1
EColi5293_1,C95_EColi5293_1,C90_EColi5293_1,C70_EColi5293_1,C50_EColi2711_0,C40_EColi2711_0,C30_EColi2711_0
EColi5294_2,C95_EColi5294_2,C90_EColi5294_2,C70_EColi5294_2,C50_EColi6222_1,C40_EColi6222_1,C30_EColi6222_1
EColi5295_1,C95_EColi5295_1,C90_EColi5295_1,C70_EColi5295_1,C50_EColi5295_1,C40_EColi5295_1,C30_EColi5295_1
EColi5296_1,C95_EColi5296_1,C90_EColi5296_1,C70_EColi5296_1,C50_EColi5317_1,C40_EColi5317_1,C30_EColi5317_1
EColi5297_1,C95_EColi5297_1,C90_EColi5297_1,C70_EColi5297_1,C50_EColi5297_1,C40_EColi5297_1,C30_EColi4700_0
EColi5298_1,C95_EColi5298_1,C90_EColi5298_1,C70_EColi5298_1,C50_EColi5298_1,C40_EColi1879_0,C30_EColi1879_0
EColi5299_1,C95_EColi5299_1,C90_EColi5299_1,C70_EColi5299_1,C50_EColi5299_1,C40_EColi5299_1,C30_EColi5299_1
EColi5500_0,C95_EColi5500_0,C90_EColi5500_0,C70_EColi5500_0,C50_EColi5500_0,C40_EColi5500_0,C30_EColi5500_0
EColi5501_0,C95_EColi5501_0,C90_EColi5501_0,C70_EColi5501_0,C50_EColi5501_0,C40_EColi5501_0,C30_EColi4351_0
EColi5502_2,C95_EColi5502_2,C90_EColi5502_2,C70_EColi5502_2,C50_EColi5502_2,C40_EColi5502_2,C30_EColi5502_2
EColi5503_0,C95_EColi5503_0,C90_EColi5503_0,C70_EColi5503_0,C50_EColi5503_0,C40_EColi5503_0,C30_EColi3763_0
EColi5504_0,C95_EColi5504_0,C90_EColi5504_0,C70_EColi5504_0,C50_EColi5504_0,C40_EColi5504_0,C30_EColi5504_0
EColi5505_0,C95_EColi5505_0,C90_EColi5505_0,C70_EColi5505_0,C50_EColi5505_0,C40_EColi5505_0,C30_EColi5505_0
EColi5506_0,C95_EColi5506_0,C90_EColi5506_0,C70_EColi5506_0,C50_EColi4562_0,C40_EColi5506_0,C30_EColi5506_0
EColi5507_1,C95_EColi5507_1,C90_EColi5507_1,C70_EColi5507_1,C50_EColi1058_0,C40_EColi1058_0,C30_EColi1058_0
EColi5508_0,C95_EColi5508_0,C90_EColi5508_0,C70_EColi5508_0,C50_EColi5508_0,C40_EColi5508_0,C30_EColi5508_0
EColi5509_0,C95_EColi5509_0,C90_EColi5509_0,C70_EColi5509_0,C50_EColi5509_0,C40_EColi4518_0,C30_EColi4518_0
EColi5510_2,C95_EColi5510_2,C90_EColi5510_2,C70_EColi5510_2,C50_EColi5510_2,C40_EColi5510_2,C30_EColi5510_2
EColi5511_0,C95_EColi5511_0,C90_EColi5511_0,C70_EColi5511_0,C50_EColi5511_0,C40_EColi5511_0,C30_EColi4180_1
EColi5512_0,C95_EColi5512_0,C90_EColi5512_0,C70_EColi5512_0,C50_EColi5512_0,C40_EColi5512_0,C30_EColi5351_0
EColi5513_0,C95_EColi5513_0,C90_EColi5513_0,C70_EColi5513_0,C50_EColi5513_0,C40_EColi5513_0,C30_EColi5513_0
EColi5514_0,C95_EColi5514_0,C90_EColi5514_0,C70_EColi5514_0,C50_EColi5514_0,C40_EColi5514_0,C30_EColi5514_0
EColi5515_0,C95_EColi5515_0,C90_EColi5515_0,C70_EColi5515_0,C50_EColi5515_0,C40_EColi5515_0,C30_EColi4546_0
EColi5516_0,C95_EColi5516_0,C90_EColi5516_0,C70_EColi5516_0,C50_EColi159_2,C40_EColi159_2,C30_EColi159_2
EColi5517_2,C95_EColi5517_2,C90_EColi5517_2,C70_EColi5517_2,C50_EColi5517_2,C40_EColi5517_2,C30_EColi5517_2
EColi5518_2,C95_EColi5518_2,C90_EColi5518_2,C70_EColi5518_2,C50_EColi5518_2,C40_EColi5518_2,C30_EColi2548_2
EColi5519_0,C95_EColi5519_0,C90_EColi5519_0,C70_EColi5519_0,C50_EColi5519_0,C40_EColi2693_2,C30_EColi2693_2
EColi5520_0,C95_EColi5520_0,C90_EColi5520_0,C70_EColi5520_0,C50_EColi5520_0,C40_EColi5520_0,C30_EColi5520_0
EColi5521_0,C95_EColi5521_0,C90_EColi5521_0,C70_EColi5521_0,C50_EColi5521_0,C40_EColi5521_0,C30_EColi5521_0
EColi5522_2,C95_EColi5522_2,C90_EColi5522_2,C70_EColi5522_2,C50_EColi5522_2,C40_EColi5522_2,C30_EColi5522_2
EColi5523_2,C95_EColi5523_2,C90_EColi5523_2,C70_EColi5523_2,C50_EColi5523_2,C40_EColi5523_2,C30_EColi5523_2
EColi5524_2,C95_EColi5524_2,C90_EColi5524_2,C70_EColi5524_2,C50_EColi5524_2,C40_EColi5524_2,C30_EColi5524_2
EColi5525_2,C95_EColi5525_2,C90_EColi5525_2,C70_EColi5525_2,C50_EColi5525_2,C40_EColi5525_2,C30_EColi5525_2
EColi5526_2,C95_EColi5526_2,C90_EColi5526_2,C70_EColi5526_2,C50_EColi5526_2,C40_EColi5526_2,C30_EColi5526_2
EColi5527_2,C95_EColi5527_2,C90_EColi5527_2,C70_EColi5527_2,C50_EColi5527_2,C40_EColi5527_2,C30_EColi5527_2
EColi5528_2,C95_EColi5528_2,C90_EColi5528_2,C70_EColi5528_2,C50_EColi5528_2,C40_EColi5528_2,C30_EColi5528_2
EColi5529_2,C95_EColi5529_2,C90_EColi5529_2,C70_EColi5529_2,C50_EColi5529_2,C40_EColi5529_2,C30_EColi5529_2
EColi5530_2,C95_EColi5530_2,C90_EColi5530_2,C70_EColi5530_2,C50_EColi5530_2,C40_EColi5530_2,C30_EColi5530_2
EColi5531_2,C95_EColi5531_2,C90_EColi5531_2,C70_EColi5531_2,C50_EColi5531_2,C40_EColi5531_2,C30_EColi5531_2
EColi5532_0,C95_EColi5532_0,C90_EColi5532_0,C70_EColi5532_0,C50_EColi5532_0,C40_EColi5532_0,C30_EColi5532_0
EColi5533_2,C95_EColi5533_2,C90_EColi5533_2,C70_EColi5533_2,C50_EColi5473_2,C40_EColi5473_2,C30_EColi5473_2
EColi5534_0,C95_EColi5534_0,C90_EColi5534_0,C70_EColi5534_0,C50_EColi5534_0,C40_EColi3238_0,C30_EColi5567_0
EColi5535_0,C95_EColi5535_0,C90_EColi5535_0,C70_EColi5535_0,C50_EColi5535_0,C40_EColi5535_0,C30_EColi5535_0
EColi5536_0,C95_EColi5536_0,C90_EColi5536_0,C70_EColi5536_0,C50_EColi5536_0,C40_EColi5536_0,C30_EColi5536_0
EColi5537_0,C95_EColi5537_0,C90_EColi5537_0,C70_EColi5537_0,C50_EColi5537_0,C40_EColi5537_0,C30_EColi5537_0
EColi5538_0,C95_EColi5538_0,C90_EColi5538_0,C70_EColi5538_0,C50_EColi5538_0,C40_EColi5538_0,C30_EColi1246_0
EColi5539_0,C95_EColi5539_0,C90_EColi5539_0,C70_EColi5539_0,C50_EColi5539_0,C40_EColi5539_0,C30_EColi5539_0
EColi5540_0,C95_EColi5540_0,C90_EColi5540_0,C70_EColi5540_0,C50_EColi5540_0,C40_EColi4694_0,C30_EColi4694_0
EColi5541_0,C95_EColi5541_0,C90_EColi5541_0,C70_EColi5541_0,C50_EColi5541_0,C40_EColi5541_0,C30_EColi5797_0
EColi5542_0,C95_EColi5542_0,C90_EColi5542_0,C70_EColi5542_0,C50_EColi5542_0,C40_EColi5542_0,C30_EColi5542_0
EColi5543_0,C95_EColi5543_0,C90_EColi5543_0,C70_EColi5543_0,C50_EColi5543_0,C40_EColi674_0,C30_EColi674_0
EColi5544_0,C95_EColi5544_0,C90_EColi5544_0,C70_EColi5544_0,C50_EColi5544_0,C40_EColi5544_0,C30_EColi5544_0
EColi5545_2,C95_EColi5545_2,C90_EColi5545_2,C70_EColi5545_2,C50_EColi5545_2,C40_EColi5439_2,C30_EColi5439_2
EColi5546_2,C95_EColi5546_2,C90_EColi5546_2,C70_EColi5546_2,C50_EColi898_1,C40_EColi4687_2,C30_EColi231_2
EColi5547_1,C95_EColi5547_1,C90_EColi5547_1,C70_EColi5547_1,C50_EColi5547_1,C40_EColi5547_1,C30_EColi2101_1
EColi5548_2,C95_EColi5548_2,C90_EColi5548_2,C70_EColi5548_2,C50_EColi5548_2,C40_EColi1914_0,C30_EColi1914_0
EColi5549_0,C95_EColi5549_0,C90_EColi5549_0,C70_EColi5549_0,C50_EColi5549_0,C40_EColi5549_0,C30_EColi5549_0
EColi5550_1,C95_EColi5550_1,C90_EColi5550_1,C70_EColi5550_1,C50_EColi5550_1,C40_EColi3046_0,C30_EColi3754_0
EColi5551_2,C95_EColi5551_2,C90_EColi5551_2,C70_EColi5551_2,C50_EColi5551_2,C40_EColi3704_2,C30_EColi3704_2
EColi5552_1,C95_EColi5552_1,C90_EColi5552_1,C70_EColi5552_1,C50_EColi5552_1,C40_EColi5552_1,C30_EColi2530_0
EColi5553_1,C95_EColi5553_1,C90_EColi5553_1,C70_EColi5553_1,C50_EColi5553_1,C40_EColi5553_1,C30_EColi5553_1
EColi5554_1,C95_EColi5554_1,C90_EColi5554_1,C70_EColi5554_1,C50_EColi5554_1,C40_EColi5554_1,C30_EColi5554_1
EColi5555_2,C95_EColi5555_2,C90_EColi5555_2,C70_EColi5555_2,C50_EColi5555_2,C40_EColi116_2,C30_EColi1215_2
EColi5556_0,C95_EColi5556_0,C90_EColi5556_0,C70_EColi5556_0,C50_EColi5556_0,C40_EColi5556_0,C30_EColi5556_0
EColi5557_1,C95_EColi5557_1,C90_EColi5557_1,C70_EColi5557_1,C50_EColi5557_1,C40_EColi5557_1,C30_EColi5557_1
EColi5558_1,C95_EColi5558_1,C90_EColi5558_1,C70_EColi5558_1,C50_EColi5558_1,C40_EColi5558_1,C30_EColi5558_1
EColi5559_0,C95_EColi5559_0,C90_EColi5559_0,C70_EColi5559_0,C50_EColi5559_0,C40_EColi5559_0,C30_EColi5559_0
EColi5560_0,C95_EColi5560_0,C90_EColi5560_0,C70_EColi5560_0,C50_EColi5560_0,C40_EColi5560_0,C30_EColi104_0
EColi5561_0,C95_EColi5561_0,C90_EColi5561_0,C70_EColi5561_0,C50_EColi5561_0,C40_EColi5561_0,C30_EColi88_0
EColi5562_0,C95_EColi5562_0,C90_EColi5562_0,C70_EColi5562_0,C50_EColi5562_0,C40_EColi5562_0,C30_EColi5562_0
EColi5563_0,C95_EColi5563_0,C90_EColi5563_0,C70_EColi5563_0,C50_EColi5020_0,C40_EColi5020_0,C30_EColi81_1
EColi5564_0,C95_EColi5564_0,C90_EColi5564_0,C70_EColi5564_0,C50_EColi5564_0,C40_EColi5564_0,C30_EColi5564_0
EColi5565_0,C95_EColi5565_0,C90_EColi5565_0,C70_EColi5565_0,C50_EColi5565_0,C40_EColi4558_0,C30_EColi4558_0
EColi5566_0,C95_EColi5566_0,C90_EColi5566_0,C70_EColi5566_0,C50_EColi5566_0,C40_EColi5566_0,C30_EColi5566_0
EColi5567_0,C95_EColi5567_0,C90_EColi5567_0,C70_EColi5567_0,C50_EColi5567_0,C40_EColi5567_0,C30_EColi5567_0
EColi5568_1,C95_EColi5568_1,C90_EColi5568_1,C70_EColi5568_1,C50_EColi5568_1,C40_EColi5568_1,C30_EColi660_0
EColi5569_1,C95_EColi5569_1,C90_EColi5569_1,C70_EColi5569_1,C50_EColi5569_1,C40_EColi5569_1,C30_EColi5569_1
EColi5570_2,C95_EColi5570_2,C90_EColi5570_2,C70_EColi5570_2,C50_EColi5570_2,C40_EColi6307_1,C30_EColi6307_1
EColi5571_0,C95_EColi5571_0,C90_EColi5571_0,C70_EColi5571_0,C50_EColi3734_0,C40_EColi4582_0,C30_EColi4582_0
EColi5572_0,C95_EColi5572_0,C90_EColi5572_0,C70_EColi5572_0,C50_EColi5572_0,C40_EColi5572_0,C30_EColi5572_0
EColi5573_1,C95_EColi5573_1,C90_EColi5573_1,C70_EColi5573_1,C50_EColi518_0,C40_EColi5863_0,C30_EColi5863_0
EColi5574_2,C95_EColi5574_2,C90_EColi5574_2,C70_EColi5574_2,C50_EColi5574_2,C40_EColi5574_2,C30_EColi5574_2
EColi5575_2,C95_EColi5575_2,C90_EColi5575_2,C70_EColi5575_2,C50_EColi149_2,C40_EColi149_2,C30_EColi149_2
EColi5576_2,C95_EColi5576_2,C90_EColi5576_2,C70_EColi5576_2,C50_EColi5537_0,C40_EColi5537_0,C30_EColi5394_0
EColi5577_0,C95_EColi5577_0,C90_EColi5577_0,C70_EColi5577_0,C50_EColi5577_0,C40_EColi4047_1,C30_EColi4047_1
EColi5578_2,C95_EColi5578_2,C90_EColi5578_2,C70_EColi5578_2,C50_EColi5578_2,C40_EColi5578_2,C30_EColi6189_1
EColi5579_0,C95_EColi5579_0,C90_EColi5579_0,C70_EColi5579_0,C50_EColi5579_0,C40_EColi5580_0,C30_EColi1758_2
EColi5580_0,C95_EColi5580_0,C90_EColi5580_0,C70_EColi5580_0,C50_EColi5580_0,C40_EColi5580_0,C30_EColi1758_2
EColi5581_0,C95_EColi5581_0,C90_EColi5581_0,C70_EColi5581_0,C50_EColi5581_0,C40_EColi5581_0,C30_EColi5581_0
EColi5582_0,C95_EColi5582_0,C90_EColi5582_0,C70_EColi5582_0,C50_EColi2499_1,C40_EColi2499_1,C30_EColi2499_1
EColi5583_2,C95_EColi5583_2,C90_EColi5583_2,C70_EColi5583_2,C50_EColi5583_2,C40_EColi5583_2,C30_EColi5583_2
EColi5584_0,C95_EColi5584_0,C90_EColi5584_0,C70_EColi5584_0,C50_EColi5584_0,C40_EColi5584_0,C30_EColi5584_0
EColi5585_2,C95_EColi5585_2,C90_EColi5585_2,C70_EColi5585_2,C50_EColi5585_2,C40_EColi5585_2,C30_EColi5585_2
EColi5586_0,C95_EColi5586_0,C90_EColi5586_0,C70_EColi5586_0,C50_EColi5586_0,C40_EColi5586_0,C30_EColi5586_0
EColi5587_0,C95_EColi5587_0,C90_EColi5587_0,C70_EColi5587_0,C50_EColi5587_0,C40_EColi5587_0,C30_EColi2283_1
EColi5588_2,C95_EColi5588_2,C90_EColi5588_2,C70_EColi5588_2,C50_EColi5588_2,C40_EColi5588_2,C30_EColi2655_0
EColi5589_2,C95_EColi5589_2,C90_EColi5589_2,C70_EColi5589_2,C50_EColi5589_2,C40_EColi5589_2,C30_EColi5589_2
EColi5590_2,C95_EColi5590_2,C90_EColi5590_2,C70_EColi5590_2,C50_EColi5590_2,C40_EColi5590_2,C30_EColi5590_2
EColi5591_0,C95_EColi5591_0,C90_EColi5591_0,C70_EColi5591_0,C50_EColi5591_0,C40_EColi5591_0,C30_EColi6112_0
EColi5592_0,C95_EColi5592_0,C90_EColi5592_0,C70_EColi5592_0,C50_EColi5885_0,C40_EColi2693_2,C30_EColi2693_2
EColi5593_2,C95_EColi5593_2,C90_EColi5593_2,C70_EColi5593_2,C50_EColi605_2,C40_EColi2305_2,C30_EColi2305_2
EColi5594_0,C95_EColi5594_0,C90_EColi5594_0,C70_EColi5594_0,C50_EColi5594_0,C40_EColi5594_0,C30_EColi5594_0
EColi5595_0,C95_EColi5595_0,C90_EColi5595_0,C70_EColi5595_0,C50_EColi5595_0,C40_EColi5595_0,C30_EColi5595_0
EColi5596_1,C95_EColi5596_1,C90_EColi5596_1,C70_EColi5596_1,C50_EColi5596_1,C40_EColi5596_1,C30_EColi5596_1
EColi5597_0,C95_EColi5597_0,C90_EColi5597_0,C70_EColi5597_0,C50_EColi860_0,C40_EColi2499_1,C30_EColi2499_1
EColi5598_2,C95_EColi5598_2,C90_EColi5598_2,C70_EColi5598_2,C50_EColi5598_2,C40_EColi5598_2,C30_EColi5598_2
EColi5599_2,C95_EColi5599_2,C90_EColi5599_2,C70_EColi5599_2,C50_EColi5599_2,C40_EColi5599_2,C30_EColi2775_2
EColi5600_1,C95_EColi5600_1,C90_EColi5600_1,C70_EColi5600_1,C50_EColi5600_1,C40_EColi5600_1,C30_EColi5600_1
EColi5601_0,C95_EColi5601_0,C90_EColi5601_0,C70_EColi5601_0,C50_EColi5601_0,C40_EColi5633_0,C30_EColi5633_0
EColi5602_0,C95_EColi5602_0,C90_EColi5602_0,C70_EColi5602_0,C50_EColi5602_0,C40_EColi5602_0,C30_EColi5602_0
EColi5603_0,C95_EColi5603_0,C90_EColi5603_0,C70_EColi5603_0,C50_EColi5603_0,C40_EColi5603_0,C30_EColi4546_0
EColi5604_0,C95_EColi5604_0,C90_EColi5604_0,C70_EColi5604_0,C50_EColi4567_0,C40_EColi4567_0,C30_EColi4567_0
EColi5605_0,C95_EColi5605_0,C90_EColi5605_0,C70_EColi5605_0,C50_EColi5605_0,C40_EColi5605_0,C30_EColi5605_0
EColi5606_0,C95_EColi5606_0,C90_EColi5606_0,C70_EColi5606_0,C50_EColi5606_0,C40_EColi5606_0,C30_EColi5606_0
EColi5607_0,C95_EColi5607_0,C90_EColi5607_0,C70_EColi5607_0,C50_EColi5607_0,C40_EColi5607_0,C30_EColi5607_0
EColi5608_2,C95_EColi5608_2,C90_EColi5608_2,C70_EColi5608_2,C50_EColi5608_2,C40_EColi5608_2,C30_EColi5608_2
EColi5609_2,C95_EColi5609_2,C90_EColi5609_2,C70_EColi5609_2,C50_EColi5609_2,C40_EColi5609_2,C30_EColi5609_2
EColi5610_2,C95_EColi5610_2,C90_EColi5610_2,C70_EColi5610_2,C50_EColi5610_2,C40_EColi5610_2,C30_EColi514_2
EColi5611_2,C95_EColi5611_2,C90_EColi5611_2,C70_EColi5611_2,C50_EColi5611_2,C40_EColi3105_2,C30_EColi3105_2
EColi5612_2,C95_EColi5612_2,C90_EColi5612_2,C70_EColi5612_2,C50_EColi5612_2,C40_EColi2734_2,C30_EColi2734_2
EColi5613_2,C95_EColi5613_2,C90_EColi5613_2,C70_EColi5613_2,C50_EColi5613_2,C40_EColi5613_2,C30_EColi5613_2
EColi5614_2,C95_EColi5614_2,C90_EColi5614_2,C70_EColi5614_2,C50_EColi5614_2,C40_EColi5614_2,C30_EColi5614_2
EColi5615_0,C95_EColi5615_0,C90_EColi5615_0,C70_EColi5615_0,C50_EColi5615_0,C40_EColi5615_0,C30_EColi5615_0
EColi5616_0,C95_EColi5616_0,C90_EColi5616_0,C70_EColi5616_0,C50_EColi5616_0,C40_EColi2610_0,C30_EColi1778_2
EColi5617_0,C95_EColi5617_0,C90_EColi5617_0,C70_EColi5617_0,C50_EColi5816_0,C40_EColi5816_0,C30_EColi5816_0
EColi5618_1,C95_EColi5618_1,C90_EColi5618_1,C70_EColi5618_1,C50_EColi5618_1,C40_EColi5618_1,C30_EColi5618_1
EColi5619_0,C95_EColi5619_0,C90_EColi5619_0,C70_EColi5619_0,C50_EColi5619_0,C40_EColi5619_0,C30_EColi5619_0
EColi5620_0,C95_EColi5620_0,C90_EColi5620_0,C70_EColi5620_0,C50_EColi5620_0,C40_EColi5620_0,C30_EColi5620_0
EColi5621_0,C95_EColi5621_0,C90_EColi5621_0,C70_EColi5621_0,C50_EColi5621_0,C40_EColi2610_0,C30_EColi1778_2
EColi5622_0,C95_EColi5622_0,C90_EColi5622_0,C70_EColi5622_0,C50_EColi5622_0,C40_EColi5622_0,C30_EColi5622_0
EColi5623_1,C95_EColi5623_1,C90_EColi5623_1,C70_EColi5623_1,C50_EColi5623_1,C40_EColi5623_1,C30_EColi5623_1
EColi5624_0,C95_EColi5624_0,C90_EColi5624_0,C70_EColi5624_0,C50_EColi5624_0,C40_EColi5624_0,C30_EColi5624_0
EColi5625_1,C95_EColi5625_1,C90_EColi5625_1,C70_EColi5625_1,C50_EColi5625_1,C40_EColi5625_1,C30_EColi5625_1
EColi5626_1,C95_EColi5626_1,C90_EColi5626_1,C70_EColi5626_1,C50_EColi5626_1,C40_EColi5626_1,C30_EColi5626_1
EColi5627_0,C95_EColi5627_0,C90_EColi5627_0,C70_EColi5627_0,C50_EColi5627_0,C40_EColi5627_0,C30_EColi5627_0
EColi5628_0,C95_EColi5628_0,C90_EColi5628_0,C70_EColi5628_0,C50_EColi5628_0,C40_EColi5628_0,C30_EColi5628_0
EColi5629_0,C95_EColi5629_0,C90_EColi5629_0,C70_EColi5629_0,C50_EColi5629_0,C40_EColi5629_0,C30_EColi5629_0
EColi5630_0,C95_EColi5630_0,C90_EColi5630_0,C70_EColi5630_0,C50_EColi5630_0,C40_EColi5630_0,C30_EColi4084_2
EColi5631_0,C95_EColi5631_0,C90_EColi5631_0,C70_EColi5631_0,C50_EColi5631_0,C40_EColi5631_0,C30_EColi5631_0
EColi5632_2,C95_EColi5632_2,C90_EColi5632_2,C70_EColi5632_2,C50_EColi5632_2,C40_EColi5632_2,C30_EColi2465_0
EColi5633_0,C95_EColi5633_0,C90_EColi5633_0,C70_EColi5633_0,C50_EColi5633_0,C40_EColi5633_0,C30_EColi5633_0
EColi5634_2,C95_EColi5634_2,C90_EColi5634_2,C70_EColi5634_2,C50_EColi5634_2,C40_EColi5634_2,C30_EColi5351_0
EColi5635_0,C95_EColi5635_0,C90_EColi5635_0,C70_EColi5635_0,C50_EColi5635_0,C40_EColi552_0,C30_EColi704_1
EColi5636_0,C95_EColi5636_0,C90_EColi5636_0,C70_EColi5636_0,C50_EColi4567_0,C40_EColi4567_0,C30_EColi4567_0
EColi5637_0,C95_EColi5637_0,C90_EColi5637_0,C70_EColi5637_0,C50_EColi5637_0,C40_EColi5637_0,C30_EColi5292_1
